num_evaluations,best_reward,best_program
1,0.0,DEF run m( IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( WHILE c( frontIsClear c) w( turnRight turnRight w) w) i) WHILE c( noMarkersPresent c) w( turnLeft turnRight move WHILE c( frontIsClear c) w( pickMarker IFELSE c( frontIsClear c) i( move move pickMarker i) ELSE e( move e) REPEAT R=0 r( move move turnLeft move r) WHILE c( frontIsClear c) w( putMarker turnRight move turnLeft w) w) w) m)
230,0.25,DEF run m( WHILE c( frontIsClear c) w( move w) putMarker m)
2030,1.0,DEF run m( WHILE c( frontIsClear c) w( IF c( leftIsClear c) i( WHILE c( frontIsClear c) w( move w) putMarker i) turnLeft turnRight turnLeft w) m)
