num_evaluations,StochasticHillClimbing2,StochasticHillClimbingNoDictEmpty,LatentCEM_LEAPS_Original,StochasticHillClimbingLLMDictMore,llmDictionaries,StochasticHillClimbingLLMDictRandom
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010.10101010101,0.39397845955281285,0.4125189121142466,0.1928647416456574,0.6773204371332991,0.08835333333333333,0.43724050879476073
2020.20202020202,0.49351970634265513,0.5000317203281798,0.27121246580984987,0.7640649534034165,0.08835333333333333,0.5722299814799072
3030.30303030303,0.5302473484994977,0.504283616260899,0.33363004054977075,0.8261530561080946,0.08835333333333333,0.5836776474960389
4040.40404040404,0.5465502231102892,0.5144784695774105,0.35093774816324114,0.8435916813034926,0.08835333333333333,0.5966960580243924
5050.50505050505,0.5465502231102892,0.5144784695774105,0.3623999977541132,0.850679123374419,0.08835333333333333,0.6263653149630823
6060.60606060606,0.5847330688874648,0.5679534742455024,0.37308038676544203,0.8678908461748448,0.08835333333333333,0.6555440357529863
7070.707070707071,0.6227832314241435,0.6101432814918264,0.37732825009326865,0.8739136720236899,0.08835333333333333,0.6644187987523421
8080.80808080808,0.627203933978781,0.6171169173535311,0.3805295457823704,0.8966711344176918,0.08835333333333333,0.6732266419112055
9090.90909090909,0.6319924150857308,0.6247969495957026,0.3824402203031427,0.9268786482497972,0.08835333333333333,0.6764722781209631
10101.0101010101,0.6373124232100569,0.6334578611657233,0.3824402203031427,0.9332561416629639,0.08835333333333333,0.6791845746122112
11111.111111111111,0.6662628156079022,0.6640168909322905,0.38827566561580584,0.9491432166228413,0.08835333333333333,0.7038554355888229
12121.21212121212,0.67157703476247,0.6745601361983591,0.397268051846891,0.9514306640189574,0.08835333333333333,0.7199055603527984
13131.31313131313,0.67157703476247,0.6745601361983591,0.397268051846891,0.9555781787706448,0.08835333333333333,0.7272846862662072
14141.414141414141,0.67157703476247,0.6745601361983591,0.397268051846891,0.9555781787706448,0.08835333333333333,0.735417159094963
15151.51515151515,0.6767117010765444,0.6844629960000503,0.397268051846891,0.9569365801559648,0.08835333333333333,0.7563272833654386
16161.61616161616,0.7112335594369652,0.7016659145094037,0.397268051846891,0.958757884769359,0.08835333333333333,0.7563272833654386
17171.71717171717,0.7112335594369652,0.7016659145094037,0.404962257584285,0.9611004106385441,0.08835333333333333,0.7563272833654386
18181.81818181818,0.7212298385654485,0.7167723189545543,0.404962257584285,0.9701564284926447,0.08835333333333333,0.7824399450639976
19191.91919191919,0.7261757585768283,0.7245871183444133,0.407202992974801,0.973273289595025,0.08835333333333333,0.7824399450639976
20202.0202020202,0.7316259369550142,0.7332813899218269,0.407202992974801,0.9761445622833282,0.08835333333333333,0.8087380206579328
21212.121212121212,0.7440479305831874,0.7531512555743157,0.40859910471220456,0.9761445622833282,0.08835333333333333,0.8087380206579328
22222.222222222223,0.7440479305831874,0.7531512555743157,0.40859910471220456,0.9788114649699123,0.08835333333333333,0.8123413493987792
23232.32323232323,0.7561667588470098,0.7725597806679737,0.40859910471220456,0.9788114649699123,0.08835333333333333,0.8123413493987792
24242.42424242424,0.767466608289575,0.7907611603093062,0.40859910471220456,0.9788114649699123,0.08835333333333333,0.8161644006786206
25252.52525252525,0.7811604192732824,0.8065555382691718,0.4102543899904707,0.9788114649699123,0.08835333333333333,0.8161644006786206
26262.62626262626,0.7889768779271342,0.8180004759357594,0.4102543899904707,0.9788114649699123,0.08835333333333333,0.8161644006786206
27272.727272727272,0.7889768779271342,0.8180004759357594,0.4109306267219546,0.9788114649699123,0.08835333333333333,0.8250800784991028
28282.828282828283,0.7938177276300551,0.823373334517394,0.4109306267219546,0.9788114649699123,0.08835333333333333,0.8305545155487902
29292.92929292929,0.7938177276300551,0.823373334517394,0.4109306267219546,0.9815567684298077,0.08835333333333333,0.8366531270942457
30303.0303030303,0.7993666351433192,0.823373334517394,0.4116017205230057,0.9815567684298077,0.08835333333333333,0.8366531270942457
31313.13131313131,0.7993666351433192,0.823373334517394,0.4116017205230057,0.9815567684298077,0.08835333333333333,0.8366531270942457
32323.23232323232,0.7993666351433192,0.823373334517394,0.4116017205230057,0.9815567684298077,0.08835333333333333,0.8430054311308123
33333.33333333333,0.7993666351433192,0.823373334517394,0.4116017205230057,0.9846631706914789,0.08835333333333333,0.8552828138719718
