num_evaluations,best_reward,best_program
0,0.0,DEF run m( REPEAT R=9 r( WHILE c( frontIsClear c) w( WHILE c( markersPresent c) w( turnRight move move w) w) IF c( markersPresent c) i( REPEAT R=18 r( move move move pickMarker move move r) i) r) move turnRight REPEAT R=12 r( WHILE c( rightIsClear c) w( turnRight IF c( noMarkersPresent c) i( turnLeft move i) w) turnRight turnLeft r) WHILE c( rightIsClear c) w( turnLeft pickMarker IF c( frontIsClear c) i( WHILE c( frontIsClear c) w( move move move turnRight w) i) IF c( frontIsClear c) i( turnRight i) WHILE c( leftIsClear c) w( REPEAT R=18 r( move putMarker turnRight move move turnLeft r) w) w) m)
8,0.09375,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker turnRight turnRight i) move IF c( not c( frontIsClear c) c) i( turnRight i) w) m)
9,0.1875,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) move IF c( not c( frontIsClear c) c) i( turnRight i) w) m)
19,0.21875,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) move IF c( leftIsClear c) i( turnRight i) w) m)
224,0.25,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) IF c( noMarkersPresent c) i( move i) IF c( leftIsClear c) i( IF c( frontIsClear c) i( turnRight move i) move i) w) m)
268,0.34375,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) IF c( not c( frontIsClear c) c) i( move i) IF c( leftIsClear c) i( IF c( frontIsClear c) i( turnRight move i) move i) w) m)
270,0.375,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) IF c( not c( frontIsClear c) c) i( move i) IF c( leftIsClear c) i( turnRight move i) w) m)
493,0.40625,DEF run m( WHILE c( noMarkersPresent c) w( IF c( frontIsClear c) i( move pickMarker i) IF c( not c( frontIsClear c) c) i( move i) IF c( leftIsClear c) i( turnRight WHILE c( not c( rightIsClear c) c) w( turnRight turnRight w) i) w) m)
592,0.4375,DEF run m( WHILE c( noMarkersPresent c) w( IF c( rightIsClear c) i( move pickMarker i) WHILE c( markersPresent c) w( turnLeft move w) IF c( frontIsClear c) i( turnRight WHILE c( not c( frontIsClear c) c) w( WHILE c( markersPresent c) w( move w) move w) i) w) m)
618,0.46875,DEF run m( WHILE c( noMarkersPresent c) w( IF c( noMarkersPresent c) i( move pickMarker i) WHILE c( markersPresent c) w( move move w) IF c( frontIsClear c) i( turnRight WHILE c( not c( frontIsClear c) c) w( WHILE c( markersPresent c) w( turnRight w) move w) i) w) m)
1820,0.5,DEF run m( WHILE c( noMarkersPresent c) w( move pickMarker IF c( frontIsClear c) i( turnLeft WHILE c( not c( frontIsClear c) c) w( move w) WHILE c( not c( frontIsClear c) c) w( move w) i) w) m)
1751302,0.9375,DEF run m( WHILE c( noMarkersPresent c) w( REPEAT R=17 r( turnRight REPEAT R=10 r( IF c( frontIsClear c) i( move i) REPEAT R=17 r( pickMarker r) r) move r) WHILE c( noMarkersPresent c) w( move turnLeft w) putMarker w) m)
1927994,1.0,DEF run m( WHILE c( noMarkersPresent c) w( REPEAT R=15 r( turnRight REPEAT R=18 r( pickMarker IF c( frontIsClear c) i( turnLeft REPEAT R=13 r( turnRight move r) i) r) r) WHILE c( noMarkersPresent c) w( turnLeft move w) putMarker w) m)
