num_evaluations,best_reward,best_program
1,-1.0,DEF run m( putMarker m)
2,0.0,DEF run m( move move m)
89,0.0625,DEF run m( move pickMarker IF c( frontIsClear c) i( WHILE c( markersPresent c) w( move w) i) m)
387,0.09375,DEF run m( turnRight IF c( frontIsClear c) i( move pickMarker move move i) REPEAT R=9 r( move turnRight move pickMarker r) m)
1489,0.1875,DEF run m( turnRight WHILE c( noMarkersPresent c) w( move w) pickMarker m)
1495,0.46875,DEF run m( turnRight WHILE c( noMarkersPresent c) w( IFELSE c( frontIsClear c) i( move i) ELSE e( turnLeft e) w) pickMarker m)
